Problem97.U5QCriticalTripleClass.qcritical_exact_aux_base_collision_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_aux_base_collision_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ x : ℝ²} {T B₁ B₂ B₃ Bx : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (ht₁_ne_t₃ : t₁ ≠ t₃) (hx_mem : x ∈ (D.skeleton q).erase p) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (K₃ : U5QDeletedK4Class D q t₃ B₃) (Kx : U5QDeletedK4Class D q x Bx) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (hpB₂ : p ∈ B₂) (ht₃B₂ : t₃ ∈ B₂) (hpB₃ : p ∈ B₃) (hxB₃ : x ∈ B₃) (ht₁Bx : t₁ ∈ Bx) (ht₂Bx : t₂ ∈ Bx) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_circumcenter_antipodal_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_circumcenter_antipodal_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ x : ℝ²} {T B₁ B₂ B₃ Bx : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (ht₁_ne_t₃ : t₁ ≠ t₃) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (K₃ : U5QCriticalTripleClass D q t₃ B₃) (Kx : U5QDeletedK4Class D q x Bx) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (hpB₂ : p ∈ B₂) (ht₃B₂ : t₃ ∈ B₂) (hxB₃ : x ∈ B₃) (hpBx : p ∈ Bx) (ht₁Bx : t₁ ∈ Bx) (ht₂Bx : t₂ ∈ Bx) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_selected_aux_circumcenter_mid_radius_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_selected_aux_circumcenter_mid_radius_incompatibility {D : CounterexampleData} {q p t₁ t₂ d : ℝ²} {T B₁ B₂ Bd : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (Kd : U5QCriticalTripleClass D q d Bd) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (hpB₂ : p ∈ B₂) (hdB₂ : d ∈ B₂) (hpBd : p ∈ Bd) (ht₁Bd : t₁ ∈ Bd) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_selected_aux_equiangular_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_selected_aux_equiangular_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ d : ℝ²} {T B₁ B₂ B₃ Bd : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (ht₁_ne_t₃ : t₁ ≠ t₃) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (K₃ : U5QDeletedK4Class D q t₃ B₃) (Kd : U5QCriticalTripleClass D q d Bd) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (hpB₂ : p ∈ B₂) (ht₃B₂ : t₃ ∈ B₂) (ht₁B₃ : t₁ ∈ B₃) (hdB₃ : d ∈ B₃) (hpBd : p ∈ Bd) (ht₁Bd : t₁ ∈ Bd) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_selected_aux_exact_collision_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_selected_aux_exact_collision_incompatibility {D : CounterexampleData} {q p t₁ t₂ d u : ℝ²} {T B₁ B₂ Bd Bu : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (hu_mem : u ∈ (D.skeleton q).erase p) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (Kd : U5QDeletedK4Class D q d Bd) (Ku : U5QDeletedK4Class D q u Bu) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (huB₁ : u ∈ B₁) (hpB₂ : p ∈ B₂) (huB₂ : u ∈ B₂) (hdB₂ : d ∈ B₂) (hpBd : p ∈ Bd) (ht₁Bd : t₁ ∈ Bd) (ht₁Bu : t₁ ∈ Bu) (hdBu : d ∈ Bu) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_selected_aux_right_collision_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_selected_aux_right_collision_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ d u : ℝ²} {T B₁ B₂ B₃ Bd Bu : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (hu_mem : u ∈ (D.skeleton q).erase p) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (K₃ : U5QCriticalTripleClass D q t₃ B₃) (Kd : U5QDeletedK4Class D q d Bd) (Ku : U5QDeletedK4Class D q u Bu) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (huB₁ : u ∈ B₁) (hpB₂ : p ∈ B₂) (huB₂ : u ∈ B₂) (hdB₂ : d ∈ B₂) (huB₃ : u ∈ B₃) (hdB₃ : d ∈ B₃) (hpBd : p ∈ Bd) (ht₃Bd : t₃ ∈ Bd) (huBd : u ∈ Bd) (ht₁Bu : t₁ ∈ Bu) (hdBu : d ∈ Bu) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_selected_aux_right_radius_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_selected_aux_right_radius_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ d u : ℝ²} {T B₁ B₂ B₃ Bd Bu : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (ht₁_ne_t₃ : t₁ ≠ t₃) (hu_mem : u ∈ (D.skeleton q).erase p) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (K₃ : U5QCriticalTripleClass D q t₃ B₃) (Kd : U5QDeletedK4Class D q d Bd) (Ku : U5QDeletedK4Class D q u Bu) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (huB₁ : u ∈ B₁) (hpB₂ : p ∈ B₂) (huB₂ : u ∈ B₂) (huB₃ : u ∈ B₃) (hdB₃ : d ∈ B₃) (ht₃Bd : t₃ ∈ Bd) (huBd : u ∈ Bd) (ht₁Bu : t₁ ∈ Bu) (hdBu : d ∈ Bu) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_selected_circumcenter_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_selected_circumcenter_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ x : ℝ²} {T B₁ B₂ Bx : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (ht₁_ne_t₃ : t₁ ≠ t₃) (hx_mem : x ∈ (D.skeleton q).erase p) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (Kx : U5QDeletedK4Class D q x Bx) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (hxB₁ : x ∈ B₁) (hpB₂ : p ∈ B₂) (ht₃B₂ : t₃ ∈ B₂) (hpBx : p ∈ Bx) (ht₂Bx : t₂ ∈ Bx) (ht₃Bx : t₃ ∈ Bx) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_selected_equilateral_selected_tangent_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_selected_equilateral_selected_tangent_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ u : ℝ²} {T B₁ B₂ B₃ Bu : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (ht₁_ne_t₃ : t₁ ≠ t₃) (hu_mem : u ∈ (D.skeleton q).erase p) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (K₃ : U5QCriticalTripleClass D q t₃ B₃) (Ku : U5QDeletedK4Class D q u Bu) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (hpB₂ : p ∈ B₂) (huB₂ : u ∈ B₂) (hpB₃ : p ∈ B₃) (ht₂Bu : t₂ ∈ Bu) (ht₃Bu : t₃ ∈ Bu) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_selected_equilateral_tangent_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_selected_equilateral_tangent_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ u d : ℝ²} {T B₁ B₃ Bu Bd : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (ht₁_ne_t₃ : t₁ ≠ t₃) (hd_mem : d ∈ (D.skeleton q).erase p) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₃ : U5QCriticalTripleClass D q t₃ B₃) (Ku : U5QDeletedK4Class D q u Bu) (Kd : U5QDeletedK4Class D q d Bd) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (huB₁ : u ∈ B₁) (hpB₃ : p ∈ B₃) (ht₁Bu : t₁ ∈ Bu) (hdBu : d ∈ Bu) (ht₂Bd : t₂ ∈ Bd) (ht₃Bd : t₃ ∈ Bd) (huBd : u ∈ Bd) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_selected_mid_aux_left_qcritical_right_exact_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_selected_mid_aux_left_qcritical_right_exact_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ d : ℝ²} {T B₁ B₂ B₃ Bd : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (K₃ : U5QDeletedK4Class D q t₃ B₃) (Kd : U5QCriticalTripleClass D q d Bd) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (hpB₂ : p ∈ B₂) (hdB₂ : d ∈ B₂) (ht₁B₃ : t₁ ∈ B₃) (ht₂B₃ : t₂ ∈ B₃) (hdB₃ : d ∈ B₃) (ht₁Bd : t₁ ∈ Bd) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_selected_mid_aux_qcritical_collision_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_selected_mid_aux_qcritical_collision_incompatibility {D : CounterexampleData} {q p t₁ t₂ d : ℝ²} {T B₁ B₂ Bd : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₁_ne_d : t₁ ≠ d) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (Kd : U5QCriticalTripleClass D q d Bd) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (hpB₂ : p ∈ B₂) (hdB₂ : d ∈ B₂) (hpBd : p ∈ Bd) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_outer_aux_eq_mid_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_outer_aux_eq_mid_incompatibility {D : CounterexampleData} {q p t₁ t₂ u e : ℝ²} {T B₁ B₂ Bu Be : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (hu_mem : u ∈ (D.skeleton q).erase p) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (Ku : U5QDeletedK4Class D q u Bu) (Ke : U5QDeletedK4Class D q e Be) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (huB₁ : u ∈ B₁) (heB₂ : e ∈ B₂) (ht₁Bu : t₁ ∈ Bu) (ht₂Bu : t₂ ∈ Bu) (hpBe : p ∈ Be) (ht₁Be : t₁ ∈ Be) (huBe : u ∈ Be) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_outer_no_base_aux_eq_mid_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_outer_no_base_aux_eq_mid_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ u e : ℝ²} {T B₁ B₂ Bu Be : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (ht₁_ne_t₃ : t₁ ≠ t₃) (hu_mem : u ∈ (D.skeleton q).erase p) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (Ku : U5QDeletedK4Class D q u Bu) (Ke : U5QDeletedK4Class D q e Be) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (huB₁ : u ∈ B₁) (hpB₂ : p ∈ B₂) (ht₃B₂ : t₃ ∈ B₂) (heB₂ : e ∈ B₂) (ht₁Bu : t₁ ∈ Bu) (ht₂Bu : t₂ ∈ Bu) (ht₁Be : t₁ ∈ Be) (ht₃Be : t₃ ∈ Be) (huBe : u ∈ Be) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_outer_right_aux_eq_mid_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_outer_right_aux_eq_mid_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ u e : ℝ²} {T B₁ B₂ Bu Be : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (ht₁_ne_t₃ : t₁ ≠ t₃) (hu_mem : u ∈ (D.skeleton q).erase p) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (Ku : U5QDeletedK4Class D q u Bu) (Ke : U5QDeletedK4Class D q e Be) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (huB₁ : u ∈ B₁) (hpB₂ : p ∈ B₂) (ht₃B₂ : t₃ ∈ B₂) (heB₂ : e ∈ B₂) (ht₁Bu : t₁ ∈ Bu) (ht₂Bu : t₂ ∈ Bu) (hpBe : p ∈ Be) (ht₃Be : t₃ ∈ Be) (huBe : u ∈ Be) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_selected_qcritical_aux_radius_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_selected_qcritical_aux_radius_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ u d : ℝ²} {T B₁ B₂ B₃ Bu Bd : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (ht₁_ne_t₃ : t₁ ≠ t₃) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (K₃ : U5QDeletedK4Class D q t₃ B₃) (Ku : U5QCriticalTripleClass D q u Bu) (Kd : U5QDeletedK4Class D q d Bd) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (huB₁ : u ∈ B₁) (hpB₂ : p ∈ B₂) (ht₃B₂ : t₃ ∈ B₂) (ht₁B₃ : t₁ ∈ B₃) (huB₃ : u ∈ B₃) (hdB₃ : d ∈ B₃) (ht₂Bu : t₂ ∈ Bu) (hdBu : d ∈ Bu) (hpBd : p ∈ Bd) (ht₃Bd : t₃ ∈ Bd) (huBd : u ∈ Bd) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_selected_qcritical_aux_radius_qcritical_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_selected_qcritical_aux_radius_qcritical_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ u d : ℝ²} {T B₁ B₂ B₃ Bu Bd : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (ht₁_ne_t₃ : t₁ ≠ t₃) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (K₃ : U5QDeletedK4Class D q t₃ B₃) (Ku : U5QCriticalTripleClass D q u Bu) (Kd : U5QCriticalTripleClass D q d Bd) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (huB₁ : u ∈ B₁) (hpB₂ : p ∈ B₂) (ht₃B₂ : t₃ ∈ B₂) (ht₁B₃ : t₁ ∈ B₃) (huB₃ : u ∈ B₃) (hdB₃ : d ∈ B₃) (ht₂Bu : t₂ ∈ Bu) (hdBu : d ∈ Bu) (ht₃Bd : t₃ ∈ Bd) (huBd : u ∈ Bd) : False
