Problem97.U5QCriticalTripleClass.qcritical_exact_exact_selected_antipodal_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_exact_selected_antipodal_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ u : ℝ²} {T B₁ B₂ B₃ : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (hsel : U5SelectedCandidateSkeleton D q p T u) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (ht₁_ne_t₃ : t₁ ≠ t₃) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (K₃ : U5QDeletedK4Class D q t₃ B₃) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (huB₁ : u ∈ B₁) (hpB₂ : p ∈ B₂) (ht₃B₂ : t₃ ∈ B₂) (huB₂ : u ∈ B₂) (hpB₃ : p ∈ B₃) (huB₃ : u ∈ B₃) : False
Problem97.u5_equilateral_opposite_point_incompatibility	theorem u5_equilateral_opposite_point_incompatibility {D : CounterexampleData} {q p a b c x : ℝ²} {Ba Bb Bx : Finset ℝ²} (hr_pos : 0 < dist p q) (ha_radius : dist p a = dist p q) (hb_radius : dist p b = dist p q) (hc_radius : dist p c = dist p q) (Ka : U5QDeletedK4Class D q a Ba) (Kb : U5QDeletedK4Class D q b Bb) (Kx : U5QDeletedK4Class D q x Bx) (hpBa : p ∈ Ba) (hbBa : b ∈ Ba) (hcBa : c ∈ Ba) (hxBa : x ∈ Ba) (hpBb : p ∈ Bb) (_haBb : a ∈ Bb) (hxBb : x ∈ Bb) (hpBx : p ∈ Bx) (hcBx : c ∈ Bx) : False
Problem97.u5_equilateral_bisector_incompatibility	theorem u5_equilateral_bisector_incompatibility {D : CounterexampleData} {q p a b c x : ℝ²} {Ba Bb Bx Bc : Finset ℝ²} (hr_pos : 0 < dist p q) (ha_radius : dist p a = dist p q) (hb_radius : dist p b = dist p q) (hc_radius : dist p c = dist p q) (Ka : U5QDeletedK4Class D q a Ba) (Kb : U5QDeletedK4Class D q b Bb) (Kx : U5QDeletedK4Class D q x Bx) (Kc : U5QDeletedK4Class D q c Bc) (hpBa : p ∈ Ba) (hbBa : b ∈ Ba) (hxBa : x ∈ Ba) (hpBb : p ∈ Bb) (_haBb : a ∈ Bb) (hxBb : x ∈ Bb) (hpBx : p ∈ Bx) (hcBx : c ∈ Bx) (haBc : a ∈ Bc) (hbBc : b ∈ Bc) : False
Problem97.u5_equilateral_circumcenter_on_p_circle_incompatibility	theorem u5_equilateral_circumcenter_on_p_circle_incompatibility {D : CounterexampleData} {q p a b c x : ℝ²} {Bx : Finset ℝ²} (hr_pos : 0 < dist p q) (ha_radius : dist p a = dist p q) (hb_radius : dist p b = dist p q) (hc_radius : dist p c = dist p q) (hab_eq_hac : dist a b = dist a c) (hab_eq_hbc : dist a b = dist b c) (hab_pos : 0 < dist a b) (hx_off : dist p x ≠ dist p q) (Kx : U5QDeletedK4Class D q x Bx) (hpBx : p ∈ Bx) (haBx : a ∈ Bx) (hbBx : b ∈ Bx) : False
Problem97.u5_equilateral_outer_point_incompatibility	theorem u5_equilateral_outer_point_incompatibility {D : CounterexampleData} {q p a b c x : ℝ²} {Bx : Finset ℝ²} (hr_pos : 0 < dist p q) (ha_radius : dist p a = dist p q) (hb_radius : dist p b = dist p q) (hc_radius : dist p c = dist p q) (hab_eq_hac : dist a b = dist a c) (hab_eq_hbc : dist a b = dist b c) (hab_pos : 0 < dist a b) (hax_side : dist a x = dist a b) (hbx_side : dist b x = dist a b) (Kx : U5QDeletedK4Class D q x Bx) (hpBx : p ∈ Bx) (hcBx : c ∈ Bx) : False
Problem97.U5QCriticalTripleClass.qcritical_antipodal_aux_center_incompatibility	theorem U5QCriticalTripleClass.qcritical_antipodal_aux_center_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ x : ℝ²} {T B₁ B₂ Bx : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (ht₁_ne_t₃ : t₁ ≠ t₃) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (Kx : U5QCriticalTripleClass D q x Bx) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (hpB₂ : p ∈ B₂) (ht₃B₂ : t₃ ∈ B₂) (hpBx : p ∈ Bx) (ht₃Bx : t₃ ∈ Bx) : False
Problem97.U5QCriticalTripleClass.qcritical_aux_base_collision_incompatibility	theorem U5QCriticalTripleClass.qcritical_aux_base_collision_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ x : ℝ²} {T B₁ B₂ B₃ Bx : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (ht₁_ne_t₃ : t₁ ≠ t₃) (hx_mem : x ∈ (D.skeleton q).erase p) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (K₃ : U5QDeletedK4Class D q t₃ B₃) (Kx : U5QCriticalTripleClass D q x Bx) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (hpB₂ : p ∈ B₂) (ht₃B₂ : t₃ ∈ B₂) (hpB₃ : p ∈ B₃) (hxB₃ : x ∈ B₃) (ht₃Bx : t₃ ∈ Bx) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_collinear_tail_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_collinear_tail_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ u a : ℝ²} {T B₁ B₂ Ba : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (hsel : U5SelectedCandidateSkeleton D q p T u) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (ht₁_ne_t₃ : t₁ ≠ t₃) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (Ka : U5QDeletedK4Class D q a Ba) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (huB₁ : u ∈ B₁) (hpB₂ : p ∈ B₂) (ht₃B₂ : t₃ ∈ B₂) (huB₂ : u ∈ B₂) (ht₂Ba : t₂ ∈ Ba) (ht₃Ba : t₃ ∈ Ba) (huBa : u ∈ Ba) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_aux_base_collision_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_aux_base_collision_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ x : ℝ²} {T B₁ B₂ B₃ Bx : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (ht₁_ne_t₃ : t₁ ≠ t₃) (hx_mem : x ∈ (D.skeleton q).erase p) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (K₃ : U5QDeletedK4Class D q t₃ B₃) (Kx : U5QDeletedK4Class D q x Bx) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (hpB₂ : p ∈ B₂) (ht₃B₂ : t₃ ∈ B₂) (hpB₃ : p ∈ B₃) (hxB₃ : x ∈ B₃) (ht₁Bx : t₁ ∈ Bx) (ht₂Bx : t₂ ∈ Bx) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_circumcenter_antipodal_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_circumcenter_antipodal_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ x : ℝ²} {T B₁ B₂ B₃ Bx : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (ht₁_ne_t₃ : t₁ ≠ t₃) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (K₃ : U5QCriticalTripleClass D q t₃ B₃) (Kx : U5QDeletedK4Class D q x Bx) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (hpB₂ : p ∈ B₂) (ht₃B₂ : t₃ ∈ B₂) (hxB₃ : x ∈ B₃) (hpBx : p ∈ Bx) (ht₁Bx : t₁ ∈ Bx) (ht₂Bx : t₂ ∈ Bx) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_selected_aux_circumcenter_mid_radius_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_selected_aux_circumcenter_mid_radius_incompatibility {D : CounterexampleData} {q p t₁ t₂ d : ℝ²} {T B₁ B₂ Bd : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (Kd : U5QCriticalTripleClass D q d Bd) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (hpB₂ : p ∈ B₂) (hdB₂ : d ∈ B₂) (hpBd : p ∈ Bd) (ht₁Bd : t₁ ∈ Bd) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_selected_aux_equiangular_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_selected_aux_equiangular_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ d : ℝ²} {T B₁ B₂ B₃ Bd : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (ht₁_ne_t₃ : t₁ ≠ t₃) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (K₃ : U5QDeletedK4Class D q t₃ B₃) (Kd : U5QCriticalTripleClass D q d Bd) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (hpB₂ : p ∈ B₂) (ht₃B₂ : t₃ ∈ B₂) (ht₁B₃ : t₁ ∈ B₃) (hdB₃ : d ∈ B₃) (hpBd : p ∈ Bd) (ht₁Bd : t₁ ∈ Bd) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_selected_aux_exact_collision_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_selected_aux_exact_collision_incompatibility {D : CounterexampleData} {q p t₁ t₂ d u : ℝ²} {T B₁ B₂ Bd Bu : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (hu_mem : u ∈ (D.skeleton q).erase p) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (Kd : U5QDeletedK4Class D q d Bd) (Ku : U5QDeletedK4Class D q u Bu) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (huB₁ : u ∈ B₁) (hpB₂ : p ∈ B₂) (huB₂ : u ∈ B₂) (hdB₂ : d ∈ B₂) (hpBd : p ∈ Bd) (ht₁Bd : t₁ ∈ Bd) (ht₁Bu : t₁ ∈ Bu) (hdBu : d ∈ Bu) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_selected_aux_right_collision_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_selected_aux_right_collision_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ d u : ℝ²} {T B₁ B₂ B₃ Bd Bu : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (hu_mem : u ∈ (D.skeleton q).erase p) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (K₃ : U5QCriticalTripleClass D q t₃ B₃) (Kd : U5QDeletedK4Class D q d Bd) (Ku : U5QDeletedK4Class D q u Bu) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (huB₁ : u ∈ B₁) (hpB₂ : p ∈ B₂) (huB₂ : u ∈ B₂) (hdB₂ : d ∈ B₂) (huB₃ : u ∈ B₃) (hdB₃ : d ∈ B₃) (hpBd : p ∈ Bd) (ht₃Bd : t₃ ∈ Bd) (huBd : u ∈ Bd) (ht₁Bu : t₁ ∈ Bu) (hdBu : d ∈ Bu) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_selected_aux_right_radius_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_selected_aux_right_radius_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ d u : ℝ²} {T B₁ B₂ B₃ Bd Bu : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (ht₁_ne_t₃ : t₁ ≠ t₃) (hu_mem : u ∈ (D.skeleton q).erase p) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (K₃ : U5QCriticalTripleClass D q t₃ B₃) (Kd : U5QDeletedK4Class D q d Bd) (Ku : U5QDeletedK4Class D q u Bu) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (huB₁ : u ∈ B₁) (hpB₂ : p ∈ B₂) (huB₂ : u ∈ B₂) (huB₃ : u ∈ B₃) (hdB₃ : d ∈ B₃) (ht₃Bd : t₃ ∈ Bd) (huBd : u ∈ Bd) (ht₁Bu : t₁ ∈ Bu) (hdBu : d ∈ Bu) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_selected_circumcenter_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_selected_circumcenter_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ x : ℝ²} {T B₁ B₂ Bx : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (ht₁_ne_t₃ : t₁ ≠ t₃) (hx_mem : x ∈ (D.skeleton q).erase p) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (Kx : U5QDeletedK4Class D q x Bx) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (hxB₁ : x ∈ B₁) (hpB₂ : p ∈ B₂) (ht₃B₂ : t₃ ∈ B₂) (hpBx : p ∈ Bx) (ht₂Bx : t₂ ∈ Bx) (ht₃Bx : t₃ ∈ Bx) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_selected_double_bisector_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_selected_double_bisector_incompatibility {D : CounterexampleData} {q p t₁ t₃ u : ℝ²} {T B₁ B₃ Bu : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₃ : t₃ ∈ T) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₃ : U5QCriticalTripleClass D q t₃ B₃) (Ku : U5QCriticalTripleClass D q u Bu) (hpB₁ : p ∈ B₁) (huB₁ : u ∈ B₁) (ht₁B₃ : t₁ ∈ B₃) (huB₃ : u ∈ B₃) (hpBu : p ∈ Bu) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_selected_equilateral_selected_tangent_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_selected_equilateral_selected_tangent_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ u : ℝ²} {T B₁ B₂ B₃ Bu : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (ht₁_ne_t₃ : t₁ ≠ t₃) (hu_mem : u ∈ (D.skeleton q).erase p) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (K₃ : U5QCriticalTripleClass D q t₃ B₃) (Ku : U5QDeletedK4Class D q u Bu) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (hpB₂ : p ∈ B₂) (huB₂ : u ∈ B₂) (hpB₃ : p ∈ B₃) (ht₂Bu : t₂ ∈ Bu) (ht₃Bu : t₃ ∈ Bu) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_selected_equilateral_tangent_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_selected_equilateral_tangent_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ u d : ℝ²} {T B₁ B₃ Bu Bd : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (ht₁_ne_t₃ : t₁ ≠ t₃) (hd_mem : d ∈ (D.skeleton q).erase p) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₃ : U5QCriticalTripleClass D q t₃ B₃) (Ku : U5QDeletedK4Class D q u Bu) (Kd : U5QDeletedK4Class D q d Bd) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (huB₁ : u ∈ B₁) (hpB₃ : p ∈ B₃) (ht₁Bu : t₁ ∈ Bu) (hdBu : d ∈ Bu) (ht₂Bd : t₂ ∈ Bd) (ht₃Bd : t₃ ∈ Bd) (huBd : u ∈ Bd) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_selected_mid_aux_left_qcritical_right_exact_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_selected_mid_aux_left_qcritical_right_exact_incompatibility {D : CounterexampleData} {q p t₁ t₂ t₃ d : ℝ²} {T B₁ B₂ B₃ Bd : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₃ : t₃ ∈ T) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (K₃ : U5QDeletedK4Class D q t₃ B₃) (Kd : U5QCriticalTripleClass D q d Bd) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (hpB₂ : p ∈ B₂) (hdB₂ : d ∈ B₂) (ht₁B₃ : t₁ ∈ B₃) (ht₂B₃ : t₂ ∈ B₃) (hdB₃ : d ∈ B₃) (ht₁Bd : t₁ ∈ Bd) : False
Problem97.U5QCriticalTripleClass.qcritical_exact_selected_mid_aux_qcritical_collision_incompatibility	theorem U5QCriticalTripleClass.qcritical_exact_selected_mid_aux_qcritical_collision_incompatibility {D : CounterexampleData} {q p t₁ t₂ d : ℝ²} {T B₁ B₂ Bd : Finset ℝ²} (htriple : U5DangerousTriple D q p T) (ht₁ : t₁ ∈ T) (ht₂ : t₂ ∈ T) (ht₁_ne_d : t₁ ≠ d) (K₁ : U5QCriticalTripleClass D q t₁ B₁) (K₂ : U5QDeletedK4Class D q t₂ B₂) (Kd : U5QCriticalTripleClass D q d Bd) (hpB₁ : p ∈ B₁) (ht₂B₁ : t₂ ∈ B₁) (hpB₂ : p ∈ B₂) (hdB₂ : d ∈ B₂) (hpBd : p ∈ Bd) : False
